Date,Adj Close,Close,High,Low,Open,Volume
2020-09-21,24.46999931,24.46999931,27.53000069,20.5,22.23999977,3621200
2020-09-28,20.07999992,20.07999992,24.79000092,19.31599998,23.64999962,1646600
2020-10-05,20.22999954,20.22999954,21.95000076,18.15999985,20.43000031,1203700
2020-10-12,21.79999924,21.79999924,22.03300095,20.20999908,20.20999908,653300
2020-10-19,20.02000046,20.02000046,23.0,19.95000076,22.20999908,499000
2020-10-26,20.79999924,20.79999924,21.53700066,19.0,19.90999985,699200
2020-11-02,20.5,20.5,21.97999954,20.02000046,21.0,601100
2020-11-09,20.39999962,20.39999962,21.06999969,19.53000069,20.89999962,241500
2020-11-16,21.17000008,21.17000008,22.43499947,20.0,20.5,358800
2020-11-23,21.43000031,21.43000031,22.47999954,20.25,21.12000084,231100
2020-11-30,20.03000069,20.03000069,23.38800049,19.82999992,21.47999954,634000
2020-12-07,22.02000046,22.02000046,22.23999977,18.89999962,20.03000069,719200
2020-12-14,22.32999992,22.32999992,23.67000008,20.30999947,22.06999969,2136100
2020-12-21,27.20000076,27.20000076,29.95999908,21.53000069,22.12000084,703200
2020-12-28,26.54000092,26.54000092,29.76000023,25.93000031,28.95000076,376600
2021-01-04,27.20000076,27.20000076,28.95899963,23.75,26.73999977,923300
2021-01-11,29.57999992,29.57999992,30.95999908,26.05999947,27.30999947,407100
2021-01-18,30.80999947,30.80999947,33.34999847,29.71999931,30.12000084,380900
2021-01-25,26.0,26.0,32.38999939,25.88999939,30.60000038,381500
2021-02-01,30.14999962,30.14999962,30.94000053,25.51000023,26.78000069,229400
2021-02-08,29.38999939,29.38999939,31.57999992,29.27000046,30.67000008,190300
2021-02-15,30.73999977,30.73999977,31.60000038,28.0,29.90999985,127800
2021-02-22,25.59000015,25.59000015,31.12999916,25.32999992,30.52000046,227400
2021-03-01,29.36000061,29.36000061,29.37000084,22.5,25.92000008,406500
2021-03-08,27.04999924,27.04999924,29.89999962,24.96999931,29.59000015,268000
2021-03-15,23.84000015,23.84000015,27.51000023,22.54000092,26.95999908,360300
2021-03-22,21.54000092,21.54000092,24.89500046,20.20999908,23.85000038,558100
2021-03-29,20.20000076,20.20000076,22.22999954,19.5,21.29000092,342500
2021-04-05,21.19000053,21.19000053,21.38500023,18.68000031,20.62000084,676900
2021-04-12,23.86000061,23.86000061,27.0,21.71500015,23.31999969,1124000
2021-04-19,22.81999969,22.81999969,24.93000031,22.04999924,23.52000046,234400
2021-04-26,25.80999947,25.80999947,26.75,22.94000053,22.94000053,209500
2021-05-03,21.20000076,21.20000076,25.81999969,20.35000038,25.79999924,434600
2021-05-10,20.94000053,20.94000053,21.86000061,19.54999924,21.27000046,373800
2021-05-17,21.62999916,21.62999916,22.82999992,20.07600021,21.02000046,705400
