Date,Adj Close,Close,High,Low,Open,Volume
2022-10-17,15.76000023,15.76000023,19.0,14.93999958,18.96999931,3473100
2022-10-24,18.64999962,18.64999962,18.84000015,14.52000046,15.93000031,3216600
2022-10-31,20.21999931,20.21999931,21.72500038,18.20000076,18.89999962,2034000
2022-11-07,21.12000084,21.12000084,21.25,17.65999985,20.20000076,1176000
2022-11-14,19.39999962,19.39999962,21.72999954,18.10000038,21.0,805400
2022-11-21,20.70999908,20.70999908,21.00499916,17.84000015,19.35000038,702900
2022-11-28,17.37999916,17.37999916,21.01000023,15.52999973,21.01000023,1186900
2022-12-05,16.87000084,16.87000084,19.27000046,15.75,16.92000008,1561600
2022-12-12,16.85000038,16.85000038,18.27000046,16.11000061,17.04999924,2508500
2022-12-19,17.82999992,17.82999992,18.25,16.02000046,16.88999939,622100
2022-12-26,18.57999992,18.57999992,20.13999939,17.13500023,17.71999931,709900
2023-01-02,16.77000046,16.77000046,19.07999992,16.5,18.70999908,857900
2023-01-09,15.96000004,15.96000004,17.44000053,15.60000038,16.71999931,907200
2023-01-16,16.48999977,16.48999977,16.98699951,15.39000034,15.96000004,513800
2023-01-23,17.45000076,17.45000076,17.71999931,16.20000076,16.54000092,356500
2023-01-30,21.11000061,21.11000061,21.47500038,16.80999947,17.32999992,879400
2023-02-06,19.71999931,19.71999931,21.23500061,18.79000092,20.95000076,682300
2023-02-13,18.75,18.75,21.20000076,18.27000046,19.97999954,627900
2023-02-20,17.03000069,17.03000069,18.70999908,16.79999924,18.62000084,494300
2023-02-27,16.47999954,16.47999954,17.75,15.77000046,17.39999962,1035600
2023-03-06,13.85000038,13.85000038,16.70000076,13.14000034,16.70000076,984300
2023-03-13,12.28999996,12.28999996,14.61999989,12.28999996,13.57999992,964200
2023-03-20,11.21000004,11.21000004,13.43000031,11.06999969,12.43000031,1176700
2023-03-27,12.30000019,12.30000019,12.76000023,11.37699986,11.48999977,882300
2023-04-03,11.97999954,11.97999954,12.38000011,11.25,12.38000011,939900
2023-04-10,13.39000034,13.39000034,13.39999962,11.55000019,12.27999973,1236500
2023-04-17,13.36999989,13.36999989,14.10000038,13.0,13.44999981,1338700
2023-04-24,13.77000046,13.77000046,13.85999966,12.52000046,13.42000008,1024900
2023-05-01,14.31999969,14.31999969,15.38000011,13.40999985,13.77000046,884500
2023-05-08,12.72000027,12.72000027,14.57499981,12.39999962,14.31999969,1555700
2023-05-15,13.89000034,13.89000034,14.10999966,12.31000042,12.64999962,1759300
2023-05-22,13.67000008,13.67000008,14.97999954,12.92000008,13.96000004,1378800
2023-05-29,16.11000061,16.11000061,16.36000061,13.36999989,13.68999958,1315300
2023-06-05,14.48999977,14.48999977,17.20000076,14.0,16.20000076,1718800
2023-06-12,14.90999985,14.90999985,15.39999962,14.35000038,14.35000038,3681800
2023-06-19,15.0,15.0,15.32999992,14.28999996,14.64999962,6632300
2023-06-26,14.64999962,14.64999962,15.13000011,13.85000038,14.77000046,1318600
2023-07-03,14.48999977,14.48999977,14.89999962,13.62300014,14.55000019,1073700
2023-07-10,14.94999981,14.94999981,15.13000011,14.27000046,14.52000046,1101000
2023-07-17,15.01000023,15.01000023,15.47000027,14.47000027,14.98999977,1206000
2023-07-24,14.84000015,14.84000015,14.98999977,13.81999969,14.89999962,1263300
2023-07-31,13.73999977,13.73999977,15.7489996,13.5,15.22000027,1327100
2023-08-07,11.68999958,11.68999958,14.23999977,11.63000011,13.78999996,1895000
2023-08-14,11.93000031,11.93000031,12.68000031,11.40999985,11.65999985,862100
2023-08-21,12.78999996,12.78999996,13.10999966,11.78999996,11.88000011,701200
2023-08-28,12.77999973,12.77999973,13.60000038,12.67000008,12.85000038,1327400
2023-09-04,11.35999966,11.35999966,12.70499992,11.26000023,12.69999981,1636900
2023-09-11,12.34000015,12.34000015,13.27299976,11.45899963,11.5,5416300
2023-09-18,11.07999992,11.07999992,12.44999981,11.02999973,12.17000008,1456000
2023-09-25,9.539999962,9.539999962,11.10999966,9.25,11.02000046,1488800
2023-10-02,8.880000114,8.880000114,9.649999619,8.460000038,9.510000229,1646700
2023-10-09,7.110000134,7.110000134,9.050000191,6.110000134,9.050000191,3034700
2023-10-16,7.139999866,7.139999866,7.849999905,6.710000038,7.130000114,2326900
2023-10-23,5.590000153,5.590000153,7.25,5.539999962,7.099999905,3215600
2023-10-30,7.800000191,7.800000191,7.889999866,5.639999866,5.670000076,2702100
2023-11-06,6.804999828,6.804999828,8.640000343,6.409999847,7.960000038,2557800
2023-11-13,6.599999905,6.599999905,7.440000057,6.070000172,6.650000095,4277700
