Date,Adj Close,Close,High,Low,Open,Volume
2020-06-15,43.83980179,49.0,56.5,42.0,44.0,53552400
2020-06-22,44.36767197,49.59000015,54.43999863,47.68600082,49.83000183,12758400
2020-06-29,40.91416931,45.72999954,50.04999924,45.59999847,49.88000107,6160700
2020-07-06,42.62302017,47.63999939,48.88000107,45.52000046,46.65999985,5168000
2020-07-13,39.53634644,44.18999863,47.59999847,41.20999908,47.20000076,8935700
2020-07-20,37.49645996,41.90999985,46.63000107,39.90000153,44.41999817,6094900
2020-07-27,38.5164032,43.04999924,43.49000168,40.65000153,41.43000031,3089700
2020-08-03,39.15162277,43.75999832,45.33000183,41.70999908,42.93999863,5392700
2020-08-10,40.62786102,45.40999985,47.15000153,43.81999969,43.86000061,5048700
2020-08-17,37.55013275,41.97000122,46.29999924,41.50999832,45.61000061,3210300
2020-08-24,37.63959885,42.06999969,42.91999817,40.99000168,42.47000122,3706800
2020-08-31,35.59077072,39.77999878,42.97999954,38.90999985,42.25,4122700
2020-09-07,34.49923706,38.56000137,40.49000168,38.54000092,39.79999924,2844600
2020-09-14,37.55908203,41.97999954,43.18999863,38.81000137,39.09999847,9957500
2020-09-21,35.99022293,40.06999969,42.47000122,38.90999985,41.63999939,6289800
2020-09-28,38.14586258,42.47000122,43.47000122,40.18000031,40.18000031,3449100
2020-10-05,39.59194565,44.08000183,44.90999985,42.31000137,42.31000137,5485700
2020-10-12,37.55306244,41.81000137,44.97000122,41.27000046,44.09999847,11880900
2020-10-19,35.03814697,39.00999832,42.75,38.09999847,42.40000153,12443500
2020-10-26,32.96334457,36.70000076,39.36999893,34.79999924,39.0,7679600
2020-11-02,36.14291763,40.24000168,41.88000107,37.04999924,38.54000092,8371100
2020-11-09,37.83150101,42.11999893,43.38999939,38.58499908,42.86000061,12521300
2020-11-16,36.25967789,40.36999893,42.43000031,40.04999924,42.25999832,4407300
2020-11-23,37.50259781,41.59999847,42.29000092,39.31000137,39.90000153,5453000
2020-11-30,38.73765945,42.97000122,43.09999847,40.65999985,41.20000076,13050300
2020-12-07,38.23280716,42.40999985,46.40999985,42.02000046,43.06000137,7177900
2020-12-14,40.02679825,44.40000153,45.0,42.31000137,43.13000107,31394100
2020-12-21,44.08358002,48.90000153,50.02000046,43.38999939,43.86999893,10381300
2020-12-28,45.12030029,50.04999924,50.27999878,48.0,49.40000153,10052400
2021-01-04,46.22013474,51.27000046,51.84000015,46.06000137,50.0,26216900
2021-01-11,46.83316422,51.95000076,52.79999924,48.81900024,51.22000122,13764800
2021-01-18,46.12097931,51.15999985,53.22999954,49.84000015,52.5,13432200
2021-01-25,42.37973022,47.00999832,53.15000153,46.88000107,50.97999954,12514500
2021-02-01,42.40678406,47.04000092,48.74000168,46.16999817,47.84999847,7240600
2021-02-08,43.25418854,47.97999954,50.16999817,46.79999924,47.45999908,6081400
2021-02-15,42.83048248,47.50999832,48.79000092,45.00999832,48.61000061,7818300
2021-02-22,42.13424683,46.56999969,48.65000153,45.50999832,48.00999832,12959300
2021-03-01,38.48810577,42.54000092,48.34000015,39.63000107,48.04999924,14699600
2021-03-08,42.45090866,46.91999817,47.77000046,43.56000137,43.79999924,18707800
2021-03-15,42.33329773,46.79000092,48.75,45.83499908,46.68000031,42545100
2021-03-22,38.68714905,42.75999832,47.29999924,41.56000137,46.38000107,24111800
2021-03-29,38.91333771,43.00999832,44.95000076,42.20000076,42.58000183,6979500
2021-04-05,38.28001404,42.31000137,43.68000031,41.41999817,43.18999863,5555300
2021-04-12,37.88191605,41.86999893,42.97000122,40.45000076,42.31999969,6495400
2021-04-19,39.45618439,43.61000061,44.04499817,40.66199875,41.97000122,5193400
2021-04-26,39.80904007,44.0,45.61000061,43.54999924,44.0,5662600
2021-05-03,37.06764221,40.97000122,44.56999969,40.31000137,44.18000031,7213600
2021-05-10,36.85050583,40.72999954,42.66999817,39.31000137,41.18999863,9750100
2021-05-17,36.82336044,40.70000076,41.91999817,39.59999847,40.68999863,6899000
2021-05-24,36.44779968,40.11999893,41.00999832,39.36000061,40.45999908,6844200
2021-05-31,41.07190704,45.20999908,45.38000107,39.83000183,40.24000168,9898300
2021-06-07,40.7902832,44.90000153,47.09999847,44.45999908,45.54999924,16013700
2021-06-14,39.99082565,44.02000046,45.38800049,42.81999969,45.02000046,12455900
2021-06-21,38.68264008,42.58000183,44.18999863,41.75999832,44.02999878,14759200
2021-06-28,38.37376022,42.24000168,42.93000031,40.72000122,42.74000168,9925400
2021-07-05,37.94678497,41.77000046,42.88999939,41.02999878,42.29999924,7225600
2021-07-12,36.83845139,40.54999924,42.13000107,39.52999878,41.90000153,9247400
2021-07-19,36.63857651,40.33000183,41.79000092,39.72000122,40.33000183,6365800
2021-07-26,34.70353317,38.20000076,40.43999863,37.79999924,40.20999908,16466900
2021-08-02,33.60429764,36.99000168,38.45999908,36.31000137,38.33000183,15676200
2021-08-09,35.18502426,38.72999954,39.06000137,35.54999924,37.0,14653000
2021-08-16,35.43031693,39.0,39.52999878,37.81100082,38.66999817,7101600
2021-08-23,35.75991821,39.18999863,40.02999878,38.11000061,38.95000076,6331000
2021-08-30,35.86943054,39.31000137,39.88999939,38.40100098,38.67399979,9740600
2021-09-06,35.11206818,38.47999954,40.0,38.13000107,39.18999863,8017200
2021-09-13,35.13031769,38.5,40.00999832,37.68000031,38.54999924,37970400
2021-09-20,33.85284805,37.09999847,38.0,36.09999847,38.0,10018800
2021-09-27,33.05899429,36.22999954,37.99000168,35.84000015,37.0,7289400
2021-10-04,32.38376999,35.49000168,36.36999893,34.86000061,36.20000076,5357200
2021-10-11,35.029953,38.38999939,38.47999954,35.54499817,35.56000137,6248900
2021-10-18,34.21784592,37.5,38.50999832,36.79000092,38.20000076,6139300
2021-10-25,36.07016754,39.52999878,39.70999908,36.18000031,37.45000076,10617800
2021-11-01,36.06103897,39.52000046,40.16999817,37.83000183,39.40999985,10032700
2021-11-08,38.25098419,41.91999817,42.31999969,39.34999847,39.5,13159300
2021-11-15,37.92250443,41.56000137,43.68000031,41.22999954,41.91999817,18211400
2021-11-22,38.37718964,41.88999939,42.40000153,41.25,42.24000168,6702900
2021-11-29,34.49275208,37.65000153,42.02000046,37.40000153,41.88999939,21479400
2021-12-06,34.60268021,37.77000046,39.43000031,37.34000015,37.52000046,8017100
2021-12-13,35.30811691,38.54000092,38.83000183,36.58000183,37.77000046,12472600
2021-12-20,36.87472534,40.25,40.31000137,37.67499924,38.15000153,5749900
2021-12-27,36.50825882,39.84999847,40.72000122,39.81000137,40.25,4629700
2022-01-03,36.8838768,40.25999832,40.36000061,38.02999878,40.09999847,7547700
2022-01-10,36.33419037,39.65999985,42.61999893,38.84000015,40.93999863,11968700
2022-01-17,35.85780334,39.13999939,40.9980011,38.70999908,39.79000092,7388700
2022-01-24,36.15097046,39.45999908,40.02000046,37.52999878,38.33000183,6787900
2022-01-31,36.61820984,39.97000122,41.22000122,39.08599854,39.09000015,10227800
2022-02-07,36.51742554,39.86000061,40.50999832,39.20000076,40.0,6118600
2022-02-14,36.10516739,39.40999985,40.91999817,39.04000092,39.47000122,7693500
2022-02-21,35.41011429,38.47000122,39.23699951,36.15000153,39.0,6082300
2022-02-28,35.36408615,38.41999817,39.42499924,37.75999832,38.40000153,5796500
2022-03-07,35.22601318,38.27000046,39.06999969,37.27999878,38.0,5575500
2022-03-14,36.19250107,39.31999969,40.04999924,37.70999908,38.41999817,8507800
2022-03-21,35.31805801,38.36999893,39.43000031,38.08000183,39.11999893,7037600
2022-03-28,36.22931671,39.36000061,39.38000107,37.74000168,38.22999954,10904000
2022-04-04,38.12546158,41.41999817,41.88000107,38.95999908,39.29999924,12724600
2022-04-11,40.59230042,44.09999847,44.75,41.24000168,41.25,13755500
2022-04-18,39.2852478,42.68000031,44.57500076,42.59999847,43.74200058,15815200
2022-04-25,39.19320297,42.58000183,43.89500046,41.44499969,42.25999832,12679100
2022-05-02,36.56068039,39.72000122,43.36999893,39.60100174,42.38999939,10802000
2022-05-09,36.76318741,39.93999863,40.45999908,37.06999969,39.15000153,12732600
2022-05-16,36.37659073,39.52000046,41.79999924,38.81000137,39.70999908,10873300
2022-05-23,38.16640091,41.27000046,41.45000076,38.83499908,40.0,8010000
2022-05-30,37.47279358,40.52000046,41.34000015,40.04999924,41.15999985,6513000
2022-06-06,37.4358139,40.47999954,41.97000122,40.0,40.5,7856300
2022-06-13,36.39078903,39.34999847,40.08499908,37.43999863,39.97000122,12738000
2022-06-20,39.95125961,43.20000076,43.56000137,39.66999817,39.66999817,14555500
2022-06-27,39.52585983,42.74000168,43.59999847,41.40000153,43.0,11991500
2022-07-04,39.72930527,42.95999908,43.59999847,41.93999863,42.31999969,5639300
2022-07-11,40.62636948,43.93000031,44.47000122,42.00999832,42.75,9845200
2022-07-18,39.97900772,43.22999954,44.43999863,42.38499832,44.41999817,12558600
2022-07-25,40.21946335,43.49000168,44.02999878,42.70000076,43.15999985,8105400
2022-08-01,39.25766373,42.45000076,43.59000015,42.16999817,43.59000015,10167700
2022-08-08,40.87605667,44.20000076,44.22000122,42.34999847,42.59999847,7223400
2022-08-15,40.78358078,44.09999847,44.65999985,43.65000153,44.08000183,8851600
2022-08-22,39.98268127,43.04999924,44.08000183,42.74000168,43.65000153,7120300
2022-08-29,39.07250977,42.06999969,42.85499954,41.24499893,42.56000137,7024000
2022-09-05,40.52135468,43.63000107,43.86999893,41.74000168,42.13000107,6468200
2022-09-12,38.96105576,41.95000076,44.19499969,41.31000137,43.68999863,11216700
2022-09-19,37.45648193,40.33000183,41.79000092,40.04499817,41.65999985,10880600
2022-09-26,37.31716919,40.18000031,41.72000122,39.59999847,40.13000107,9821100
2022-10-03,37.94871902,40.86000061,41.99000168,39.88999939,40.31999969,8657100
2022-10-10,38.45953369,41.40999985,42.24000168,40.13000107,40.84999847,7097100
2022-10-17,38.09732437,41.02000046,42.77999878,40.52000046,41.43999863,6378100
2022-10-24,39.71334457,42.75999832,42.82500076,40.90999985,41.16999817,8282700
2022-10-31,38.95176315,41.93999863,43.18500137,41.40999985,42.66999817,6454700
2022-11-07,40.79069138,43.91999817,44.00999832,41.79999924,41.86999893,7856300
2022-11-14,39.81550217,42.86999893,43.27500153,41.54999924,43.06000137,9639400
2022-11-21,40.09671402,42.97999954,43.49499893,42.81000137,43.06000137,4272100
2022-11-28,40.9083519,43.84999847,44.47000122,42.61999893,42.84000015,8593300
2022-12-05,38.94922638,41.75,43.65499878,41.74000168,43.5,7060000
2022-12-12,37.51253891,40.20999908,42.86999893,39.86000061,41.63000107,8683500
2022-12-19,36.79419327,39.43999863,40.32899857,38.74000168,40.22000122,6877900
2022-12-26,36.86882401,39.52000046,39.94499969,39.00999832,39.56000137,3539400
2023-01-02,35.53475952,38.09000015,39.91999817,38.04999924,39.77000046,5434000
2023-01-09,36.72888947,39.36999893,39.48500061,37.88999939,38.29000092,7849200
2023-01-16,35.75865936,38.33000183,39.36999893,37.83000183,39.29000092,5234500
2023-01-23,36.29042053,38.90000153,39.04999924,37.70000076,38.31999969,7045800
2023-01-30,36.34638977,38.95999908,39.25,38.25,38.90000153,9228600
2023-02-06,35.54408264,38.09999847,39.09999847,37.70000076,38.95999908,9724000
2023-02-13,35.30153275,37.84000015,38.50999832,36.72999954,37.86999893,10029500
2023-02-20,34.11904144,36.38000107,37.79999924,36.08000183,37.74000168,8495800
2023-02-27,33.4250412,35.63999939,36.64500046,35.15000153,36.54000092,9806100
2023-03-06,31.04289055,33.09999847,35.75,32.91999817,35.59999847,9336600
2023-03-13,32.4871788,34.63999939,35.06000137,32.68000031,33.08000183,16107700
2023-03-20,33.22808456,35.43000031,35.61999893,34.57500076,34.86999893,9684700
2023-03-27,33.79079056,36.02999878,38.18999863,35.95500183,37.5,11406700
2023-04-03,34.11904144,36.38000107,36.50999832,35.29499817,36.02999878,5346800
2023-04-10,34.00649643,36.25999832,36.73500061,36.00999832,36.58000183,5713900
2023-04-17,33.85644913,36.09999847,36.66999817,35.66500092,36.24000168,6715600
2023-04-24,32.96549225,35.15000153,36.18999863,34.9679985,36.11999893,7103500
2023-05-01,32.91859436,35.09999847,35.75999832,34.68999863,35.15000153,9101300
2023-05-08,32.40278244,34.54999924,35.70000076,33.47000122,35.09999847,11050200
2023-05-15,31.61497879,33.70999908,34.74000168,32.67499924,34.56000137,10039700
2023-05-22,30.55308914,32.38000107,33.84000015,32.02000046,33.81999969,12484000
2023-05-29,31.53440666,33.41999817,33.79999924,32.16500092,32.47999954,13887000
2023-06-05,31.05318451,32.90999985,34.65000153,32.81999969,33.45000076,11085800
2023-06-12,30.10016823,31.89999962,33.86000061,31.68000031,32.95000076,19428400
2023-06-19,29.20376968,30.95000076,31.93000031,30.68000031,31.93000031,12932800
2023-06-26,29.00562096,30.73999977,30.97999954,29.20000076,30.95000076,14867000
2023-07-03,28.3168087,30.01000023,30.92000008,29.85000038,30.68000031,6612800
2023-07-10,28.99618149,30.72999954,31.46999931,29.88999939,30.01000023,12556500
2023-07-17,29.43023109,31.19000053,31.50499916,30.27000046,30.47999954,7433300
2023-07-24,29.4679718,31.22999954,31.39999962,30.79500008,31.04999924,8473500
2023-07-31,28.87351799,30.60000038,31.54999924,30.36000061,31.29999924,9151700
2023-08-07,28.75085068,30.46999931,31.42000008,29.67000008,30.67000008,10871700
2023-08-14,27.68460655,29.34000015,30.42000008,28.97500038,30.32999992,10410800
2023-08-21,28.698843,30.20999908,30.38999939,29.19000053,29.29999924,10680600
2023-08-28,28.75584602,30.27000046,30.87000084,29.77000046,30.22999954,8985300
2023-09-04,27.72986794,29.19000053,30.28000069,28.45499992,30.21999931,10656900
2023-09-11,26.72288895,28.12999916,29.41500092,28.09000015,29.27000046,12209000
2023-09-18,25.01292992,26.32999992,28.16500092,25.92000008,28.04999924,15223900
2023-09-25,25.78240967,27.13999939,27.37000084,26.11000061,26.25,10885200
2023-10-02,25.64941597,27.0,27.21999931,26.29000092,27.14999962,12310000
2023-10-09,26.44739723,27.84000015,27.88999939,26.56999969,26.88999939,9120600
2023-10-16,26.25740242,27.63999939,28.51000023,27.39100075,27.79000092,10477100
