Date,Adj Close,Close,High,Low,Open,Volume
2019-06-17,30.25,30.25,31.62000084,23.5,23.60000038,7261600
2019-06-24,27.14999962,27.14999962,31.87999916,26.05999947,30.5,2239400
2019-07-01,22.29999924,22.29999924,27.59199905,21.72999954,27.36000061,2408900
2019-07-08,25.34000015,25.34000015,25.63999939,22.03000069,22.54999924,2683900
2019-07-15,22.42000008,22.42000008,24.65999985,20.20999908,24.31999969,2964800
2019-07-22,19.32999992,19.32999992,23.31999969,19.27000046,22.57999992,1402100
2019-07-29,15.78999996,15.78999996,19.78000069,15.26000023,19.39999962,2121900
2019-08-05,18.43000031,18.43000031,18.84499931,14.25,15.72000027,1876700
2019-08-12,18.04999924,18.04999924,19.96999931,15.81000042,18.29000092,1820300
2019-08-19,18.86000061,18.86000061,20.73999977,17.17099953,18.28000069,1569000
2019-08-26,19.35000038,19.35000038,20.10000038,18.51000023,19.5,976300
2019-09-02,17.97999954,17.97999954,19.60000038,16.85000038,19.31999969,1250900
2019-09-09,16.72999954,16.72999954,18.35000038,14.75,18.10000038,1491500
2019-09-16,16.40999985,16.40999985,16.90500069,15.55000019,16.54999924,2071100
2019-09-23,14.15999985,14.15999985,17.87999916,13.92000008,16.45000076,1566500
2019-09-30,12.71000004,12.71000004,15.07999992,11.80000019,14.23999977,1387900
2019-10-07,10.93999958,10.93999958,13.14000034,10.60999966,12.68000031,1338600
2019-10-14,11.89999962,11.89999962,12.69999981,10.17000008,10.86999989,1705000
2019-10-21,11.5,11.5,12.42800045,10.77000046,11.92000008,661200
2019-10-28,10.86999989,10.86999989,11.88000011,9.652000427,11.63000011,1289100
2019-11-04,10.46000004,10.46000004,11.82999992,9.949999809,11.02999973,1161100
2019-11-11,9.739999771,9.739999771,11.06999969,9.729999542,10.39999962,1624300
2019-11-18,8.779999733,8.779999733,9.75,8.539999962,9.75,2366800
2019-11-25,8.899999619,8.899999619,9.279999733,8.649999619,8.699999809,805800
2019-12-02,9.399999619,9.399999619,9.520000458,8.479999542,8.930000305,1164300
2019-12-09,10.21000004,10.21000004,10.32299995,9.104999542,9.399999619,1703400
2019-12-16,9.699999809,9.699999809,10.67000008,9.470000267,10.25,3944900
2019-12-23,9.680000305,9.680000305,10.28999996,9.329999924,9.779999733,1890900
2019-12-30,10.64000034,10.64000034,11.5,9.5,9.800000191,3938300
2020-01-06,10.42000008,10.42000008,11.61999989,9.970000267,10.53999996,2835600
2020-01-13,11.76000023,11.76000023,12.68000031,10.31999969,10.42000008,2808900
2020-01-20,11.77999973,11.77999973,12.27000046,11.21000004,11.75,1774300
2020-01-27,10.92000008,10.92000008,11.73999977,10.77000046,11.39000034,1419500
2020-02-03,10.72999954,10.72999954,11.38000011,10.15999985,10.92000008,1373000
2020-02-10,10.39000034,10.39000034,10.80300045,9.510000229,10.71000004,1779800
2020-02-17,10.03999996,10.03999996,10.60000038,9.829999924,10.17000008,697100
2020-02-24,8.729999542,8.729999542,9.800000191,8.220000267,9.670000076,2290100
2020-03-02,8.68999958,8.68999958,8.800000191,7.840000153,8.760000229,2326800
2020-03-09,5.349999905,5.349999905,7.980000019,4.690000057,7.840000153,2432100
2020-03-16,6.539999962,6.539999962,7.0,4.269999981,4.710000038,3265100
2020-03-23,7.119999886,7.119999886,7.916999817,5.909999847,6.989999771,3003800
2020-03-30,7.650000095,7.650000095,8.529999733,7.170000076,7.349999905,1853800
2020-04-06,8.260000229,8.260000229,8.489999771,7.53000021,8.039999962,1032100
2020-04-13,8.81000042,8.81000042,9.100000381,7.874000072,8.239999771,1060000
2020-04-20,9.949999809,9.949999809,10.0,8.520000458,8.729999542,1319100
2020-04-27,9.93999958,9.93999958,11.07999992,9.529999733,10.0,1466100
2020-05-04,10.93999958,10.93999958,11.44999981,9.68999958,9.800000191,1145500
2020-05-11,11.22000027,11.22000027,12.09000015,10.02000046,10.77000046,1581900
2020-05-18,12.61999989,12.61999989,12.84000015,11.30000019,11.55000019,1390900
2020-05-25,11.84000015,11.84000015,13.25,11.22999954,12.88000011,892400
2020-06-01,13.35000038,13.35000038,14.48999977,11.57999992,11.77999973,2891300
2020-06-08,11.68999958,11.68999958,13.89000034,11.18999958,13.60000038,1156700
2020-06-15,12.44999981,12.44999981,12.81999969,11.05000019,11.39999962,1211100
2020-06-22,12.73999977,12.73999977,14.18999958,12.13500023,12.36999989,1955000
2020-06-29,14.21000004,14.21000004,14.5710001,12.14999962,12.86999989,887500
2020-07-06,14.98999977,14.98999977,15.48999977,13.47999954,14.25,1272200
2020-07-13,17.04999924,17.04999924,17.20000076,14.69999981,15.09000015,1280700
2020-07-20,16.31999969,16.31999969,18.10000038,16.01300049,16.84000015,929200
2020-07-27,17.40999985,17.40999985,18.42000008,16.19000053,16.47999954,804100
2020-08-03,21.48999977,21.48999977,23.0,17.09000015,17.70999908,2610900
2020-08-10,20.17000008,20.17000008,22.91500092,18.28000069,22.11000061,4792400
2020-08-17,23.37000084,23.37000084,24.87000084,19.71500015,20.38999939,3754400
2020-08-24,22.06999969,22.06999969,22.79999924,20.20000076,22.79999924,4192000
2020-08-31,20.97999954,20.97999954,23.51000023,18.89999962,22.36000061,3719100
2020-09-07,20.86000061,20.86000061,21.61000061,19.73999977,20.14999962,1921100
2020-09-14,24.12000084,24.12000084,24.79000092,20.79700089,21.21999931,4149700
2020-09-21,21.45000076,21.45000076,24.0,21.18000031,23.87999916,2821000
2020-09-28,21.84000015,21.84000015,23.15999985,21.01000023,21.93000031,3090000
2020-10-05,30.52000046,30.52000046,30.95000076,21.87999916,22.07999992,4627600
2020-10-12,26.62999916,26.62999916,30.75,25.29999924,30.73999977,2450700
2020-10-19,26.27000046,26.27000046,29.17000008,23.81999969,27.68000031,2825700
2020-10-26,24.72999954,24.72999954,27.72999954,23.5,26.06999969,1926500
2020-11-02,26.39999962,26.39999962,30.20999908,23.67000008,25.0,3799700
2020-11-09,29.05999947,29.05999947,30.48999977,23.69000053,27.68000031,4121900
