Date,Adj Close,Close,High,Low,Open,Volume
2021-01-11,10.18000031,10.18000031,10.69999981,10.14999962,10.69999981,130100
2021-01-18,10.57999992,10.57999992,11.17000008,10.06000042,10.39000034,886500
2021-01-25,10.5,10.5,10.97999954,10.31000042,10.97999954,1111600
2021-02-01,11.25,11.25,11.39999962,10.35999966,10.60999966,1051300
2021-02-08,10.72000027,10.72000027,11.75,10.5,11.69999981,749900
2021-02-15,10.84000015,10.84000015,10.96000004,10.60999966,10.89000034,282200
2021-02-22,10.42000008,10.42000008,10.90999985,10.23999977,10.89999962,574700
2021-03-01,10.10000038,10.10000038,10.52999973,9.800000191,10.52000046,465400
2021-03-08,10.02999973,10.02999973,10.14000034,9.819999695,10.00500011,279700
2021-03-15,9.800000191,9.800000191,10.06000042,9.800000191,9.979999542,140100
2021-03-22,10.55000019,10.55000019,11.07999992,9.760000229,9.899999619,7620500
2021-03-29,10.44999981,10.44999981,11.14999962,10.35000038,11.05000019,3089300
2021-04-05,10.56999969,10.56999969,11.39000034,10.26000023,10.51000023,2974700
2021-04-12,10.22000027,10.22000027,10.60000038,10.11999989,10.5,1522900
2021-04-19,10.18000031,10.18000031,10.28999996,10.10000038,10.14999962,1607100
2021-04-26,10.11999989,10.11999989,10.27400017,10.07999992,10.22000027,674800
2021-05-03,10.06000042,10.06000042,10.13199997,10.02000046,10.11999989,761700
2021-05-10,10.03999996,10.03999996,10.10000038,10.0,10.06000042,573800
2021-05-17,10.02000046,10.02000046,10.09000015,10.0,10.03999996,337100
2021-05-24,10.03999996,10.03999996,10.22999954,10.0,10.06000042,890900
2021-05-31,10.02999973,10.02999973,10.07999992,9.979999542,10.07999992,1099800
2021-06-07,10.18999958,10.18999958,10.39999962,10.03999996,10.06999969,983600
2021-06-14,10.05000019,10.05000019,10.32499981,9.989999771,10.31999969,672700
2021-06-21,10.10000038,10.10000038,10.10000038,10.0,10.03999996,499300
2021-06-28,10.52999973,10.52999973,10.69999981,10.09300041,10.10000038,1682000
2021-07-05,10.46000004,10.46000004,10.80000019,10.19999981,10.75,1720000
2021-07-12,10.11999989,10.11999989,10.64999962,10.10000038,10.51000023,1424800
2021-07-19,10.06000042,10.06000042,10.14000034,10.02000046,10.06999969,669800
2021-07-26,10.03999996,10.03999996,10.06999969,9.989999771,10.06000042,1246900
2021-08-02,10.02999973,10.02999973,10.09000015,10.01000023,10.03999996,319600
2021-08-09,10.10000038,10.10000038,10.11100006,10.02000046,10.02000046,1276600
2021-08-16,10.06000042,10.06000042,10.11999989,10.06000042,10.11999989,1754600
2021-08-23,10.01000023,10.01000023,10.10999966,9.970000267,10.06999969,1340600
2021-08-30,12.23999977,12.23999977,12.96000004,9.909999847,10.09000015,3023000
2021-09-06,11.64000034,11.64000034,13.34000015,11.55000019,12.26000023,3194200
2021-09-13,11.35999966,11.35999966,11.85000038,10.36999989,11.68000031,1898600
2021-09-20,10.47999954,10.47999954,11.84000015,10.39000034,11.13000011,1777400
2021-09-27,9.479999542,9.479999542,10.64999962,9.460000038,10.5,2243800
2021-10-04,9.479999542,9.479999542,10.38599968,8.779999733,9.409999847,3528500
2021-10-11,10.25,10.25,12.84000015,9.029999733,9.409999847,21535700
2021-10-18,12.15999985,12.15999985,12.60000038,10.19999981,10.23999977,6215100
2021-10-25,11.88000011,11.88000011,16.97999954,11.64999962,12.17000008,26780900
2021-11-01,12.76000023,12.76000023,13.78999996,11.26000023,11.76000023,4942100
2021-11-08,11.25,11.25,13.13000011,9.92800045,12.92000008,6728800
2021-11-15,9.930000305,9.930000305,12.14999962,9.670000076,11.07999992,9686400
2021-11-22,9.43999958,9.43999958,10.07999992,8.779999733,10.02000046,4525900
2021-11-29,7.710000038,7.710000038,9.630000114,7.260000229,9.550000191,6653600
2021-12-06,7.869999886,7.869999886,8.340000153,6.960000038,7.610000134,3892900
2021-12-13,7.239999771,7.239999771,7.949999809,6.994999886,7.849999905,3484300
2021-12-20,7.340000153,7.340000153,7.760000229,6.739999771,7.119999886,2462000
2021-12-27,6.75,6.75,7.309999943,6.440000057,7.260000229,3501600
2022-01-03,6.320000172,6.320000172,7.409999847,5.735000134,6.820000172,2736300
2022-01-10,5.949999809,5.949999809,6.230000019,5.46999979,6.150000095,2402900
2022-01-17,5.289999962,5.289999962,6.03399992,5.21999979,5.889999866,1773100
2022-01-24,4.860000134,4.860000134,5.80700016,4.659999847,5.110000134,2203100
2022-01-31,5.789999962,5.789999962,6.650000095,4.829999924,4.849999905,11703200
2022-02-07,5.889999866,5.889999866,6.539999962,5.610000134,5.800000191,2328100
2022-02-14,5.119999886,5.119999886,5.96999979,5.099999905,5.809999943,1792900
2022-02-21,5.460000038,5.460000038,5.599999905,4.25,5.110000134,1683000
2022-02-28,5.670000076,5.670000076,5.980000019,5.289999962,5.619999886,1111000
2022-03-07,5.96999979,5.96999979,6.352000237,5.309999943,5.769999981,1326200
2022-03-14,7.570000172,7.570000172,7.570000172,5.599999905,6.019999981,1583200
2022-03-21,7.820000172,7.820000172,8.18999958,7.25,7.25,2077600
2022-03-28,6.050000191,6.050000191,8.779999733,5.743000031,7.980000019,5252500
2022-04-04,6.300000191,6.300000191,6.699999809,5.880000114,6.0,2738900
2022-04-11,5.920000076,5.920000076,6.550000191,5.880000114,6.25,972800
2022-04-18,6.289999962,6.289999962,6.619999886,5.650000095,5.800000191,1287800
2022-04-25,6.019999981,6.019999981,6.46999979,5.610000134,6.110000134,1540800
2022-05-02,6.090000153,6.090000153,6.550000191,5.840000153,5.920000076,1188500
2022-05-09,3.75999999,3.75999999,6.019999981,3.650000095,5.940000057,2805800
2022-05-16,4.010000229,4.010000229,4.449999809,3.700000048,3.779999971,2045400
2022-05-23,4.150000095,4.150000095,4.239999771,3.359999895,4.130000114,1459900
2022-05-30,4.539999962,4.539999962,4.630000114,4.059999943,4.159999847,956600
2022-06-06,3.839999914,3.839999914,4.690000057,3.779999971,4.639999866,1261900
2022-06-13,3.900000095,3.900000095,3.980000019,3.440000057,3.880000114,1387500
2022-06-20,3.170000076,3.170000076,3.970000029,3.160000086,3.910000086,3522600
2022-06-27,3.130000114,3.130000114,3.279999971,2.779999971,3.190000057,1169200
2022-07-04,3.329999924,3.329999924,3.427999973,2.950000048,3.119999886,625100
2022-07-11,3.25,3.25,3.349999905,3.049999952,3.289999962,559500
2022-07-18,3.279999971,3.279999971,3.720000029,3.200000048,3.329999924,642300
2022-07-25,3.299999952,3.299999952,3.470000029,3.089999914,3.24000001,558000
2022-08-01,3.440000057,3.440000057,3.640000105,3.210000038,3.319999933,549300
2022-08-08,3.950000048,3.950000048,3.980000019,3.079999924,3.390000105,915000
2022-08-15,2.920000076,2.920000076,3.980000019,2.799999952,3.910000086,1071600
